ANO_ELEICAO,SG_UF,SG_PARTIDO,DS_CARGO,eleitos,total_estado,coeficiente
2014,GO,PDT,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PDT,DEPUTADO FEDERAL,1,17,5.88
2014,GO,PHS*,DEPUTADO ESTADUAL,2,41,4.88
2014,GO,PL*,DEPUTADO ESTADUAL,2,41,4.88
2014,GO,PL*,DEPUTADO FEDERAL,1,17,5.88
2014,GO,PP*,DEPUTADO FEDERAL,1,17,5.88
2014,GO,PROS,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PRP,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PRTB*,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PSC,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PSD,DEPUTADO ESTADUAL,5,41,12.2
2014,GO,PSD,DEPUTADO FEDERAL,2,17,11.76
2014,GO,PSDB,DEPUTADO ESTADUAL,7,41,17.07
2014,GO,PSDB,DEPUTADO FEDERAL,6,17,35.29
2014,GO,PSL,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,PT,DEPUTADO ESTADUAL,4,41,9.76
2014,GO,PT,DEPUTADO FEDERAL,1,17,5.88
2014,GO,PTB,DEPUTADO ESTADUAL,5,41,12.2
2014,GO,PTB,DEPUTADO FEDERAL,1,17,5.88
2014,GO,REPUBLICANOS*,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,41,2.44
2014,GO,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,17,5.88
2014,MA,AGIR*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,AVANTE*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,CIDADANIA*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,CIDADANIA*,DEPUTADO FEDERAL,1,18,5.56
2014,MA,DC*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,DC*,DEPUTADO FEDERAL,1,18,5.56
2014,MA,DEM*,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,MDB*,DEPUTADO ESTADUAL,4,42,9.52
2014,MA,MDB*,DEPUTADO FEDERAL,2,18,11.11
2014,MA,MOBILIZA*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PATRIOTA*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PATRIOTA*,DEPUTADO FEDERAL,2,18,11.11
2014,MA,PC DO B,DEPUTADO ESTADUAL,3,42,7.14
2014,MA,PC DO B,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PDT,DEPUTADO ESTADUAL,3,42,7.14
2014,MA,PDT,DEPUTADO FEDERAL,2,18,11.11
2014,MA,PHS*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PL*,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PP*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PP*,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PRP,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PRTB*,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PSB,DEPUTADO ESTADUAL,1,42,2.38
2014,MA,PSB,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PSC,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PSDB,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PSDB,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PSL,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PT,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PT,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PTB,DEPUTADO FEDERAL,1,18,5.56
2014,MA,PTN,DEPUTADO ESTADUAL,2,42,4.76
2014,MA,PV,DEPUTADO ESTADUAL,4,42,9.52
2014,MA,PV,DEPUTADO FEDERAL,2,18,11.11
2014,MA,REPUBLICANOS*,DEPUTADO ESTADUAL,3,42,7.14
2014,MA,REPUBLICANOS*,DEPUTADO FEDERAL,1,18,5.56
2014,MA,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,42,2.38
2014,MG,AGIR*,DEPUTADO ESTADUAL,1,77,1.3
2014,MG,AGIR*,DEPUTADO FEDERAL,1,53,1.89
2014,MG,AVANTE*,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,AVANTE*,DEPUTADO FEDERAL,1,53,1.89
2014,MG,CIDADANIA*,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,DEM*,DEPUTADO ESTADUAL,2,77,2.6
2014,MG,DEM*,DEPUTADO FEDERAL,2,53,3.77
2014,MG,MDB*,DEPUTADO ESTADUAL,10,77,12.99
2014,MG,MDB*,DEPUTADO FEDERAL,6,53,11.32
2014,MG,MOBILIZA*,DEPUTADO ESTADUAL,1,77,1.3
2014,MG,MOBILIZA*,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PATRIOTA*,DEPUTADO ESTADUAL,1,77,1.3
2014,MG,PC DO B,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,PC DO B,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PDT,DEPUTADO ESTADUAL,4,77,5.19
2014,MG,PDT,DEPUTADO FEDERAL,2,53,3.77
2014,MG,PHS*,DEPUTADO ESTADUAL,1,77,1.3
2014,MG,PHS*,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PL*,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,PL*,DEPUTADO FEDERAL,3,53,5.66
2014,MG,PP*,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,PP*,DEPUTADO FEDERAL,5,53,9.43
2014,MG,PROS,DEPUTADO ESTADUAL,1,77,1.3
2014,MG,PRP,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PSB,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,PSB,DEPUTADO FEDERAL,3,53,5.66
2014,MG,PSC,DEPUTADO ESTADUAL,2,77,2.6
2014,MG,PSC,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PSD,DEPUTADO ESTADUAL,4,77,5.19
2014,MG,PSD,DEPUTADO FEDERAL,3,53,5.66
2014,MG,PSDB,DEPUTADO ESTADUAL,9,77,11.69
2014,MG,PSDB,DEPUTADO FEDERAL,7,53,13.21
2014,MG,PT,DEPUTADO ESTADUAL,10,77,12.99
2014,MG,PT,DEPUTADO FEDERAL,10,53,18.87
2014,MG,PTB,DEPUTADO ESTADUAL,4,77,5.19
2014,MG,PTB,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PTN,DEPUTADO ESTADUAL,3,77,3.9
2014,MG,PTN,DEPUTADO FEDERAL,1,53,1.89
2014,MG,PV,DEPUTADO ESTADUAL,4,77,5.19
2014,MG,PV,DEPUTADO FEDERAL,1,53,1.89
2014,MG,REPUBLICANOS*,DEPUTADO ESTADUAL,2,77,2.6
2014,MG,REPUBLICANOS*,DEPUTADO FEDERAL,1,53,1.89
2014,MG,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,53,1.89
2014,MS,AVANTE*,DEPUTADO ESTADUAL,2,24,8.33
2014,MS,DEM*,DEPUTADO ESTADUAL,1,24,4.17
2014,MS,DEM*,DEPUTADO FEDERAL,1,8,12.5
2014,MS,MDB*,DEPUTADO ESTADUAL,6,24,25.0
2014,MS,MDB*,DEPUTADO FEDERAL,2,8,25.0
2014,MS,PATRIOTA*,DEPUTADO ESTADUAL,1,24,4.17
2014,MS,PDT,DEPUTADO ESTADUAL,3,24,12.5
2014,MS,PDT,DEPUTADO FEDERAL,1,8,12.5
2014,MS,PL*,DEPUTADO ESTADUAL,2,24,8.33
2014,MS,PSB,DEPUTADO ESTADUAL,1,24,4.17
2014,MS,PSB,DEPUTADO FEDERAL,1,8,12.5
2014,MS,PSDB,DEPUTADO ESTADUAL,4,24,16.67
2014,MS,PSDB,DEPUTADO FEDERAL,1,8,12.5
2014,MS,PT,DEPUTADO ESTADUAL,4,24,16.67
2014,MS,PT,DEPUTADO FEDERAL,2,8,25.0
2014,MT,DEM*,DEPUTADO ESTADUAL,1,24,4.17
2014,MT,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2014,MT,MDB*,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PDT,DEPUTADO ESTADUAL,2,24,8.33
2014,MT,PL*,DEPUTADO ESTADUAL,5,24,20.83
2014,MT,PP*,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PROS,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PSB,DEPUTADO ESTADUAL,3,24,12.5
2014,MT,PSB,DEPUTADO FEDERAL,2,8,25.0
2014,MT,PSC,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PSD,DEPUTADO ESTADUAL,4,24,16.67
2014,MT,PSDB,DEPUTADO ESTADUAL,3,24,12.5
2014,MT,PSDB,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PT,DEPUTADO ESTADUAL,1,24,4.17
2014,MT,PT,DEPUTADO FEDERAL,1,8,12.5
2014,MT,PV,DEPUTADO ESTADUAL,1,24,4.17
2014,MT,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,24,4.17
2014,PA,CIDADANIA*,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,CIDADANIA*,DEPUTADO FEDERAL,1,17,5.88
2014,PA,DEM*,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,DEM*,DEPUTADO FEDERAL,1,17,5.88
2014,PA,MDB*,DEPUTADO ESTADUAL,8,41,19.51
2014,PA,MDB*,DEPUTADO FEDERAL,3,17,17.65
2014,PA,PATRIOTA*,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,PC DO B,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,PDT,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,PL*,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,PL*,DEPUTADO FEDERAL,1,17,5.88
2014,PA,PP*,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,PPL,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,PROS,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,PROS,DEPUTADO FEDERAL,1,17,5.88
2014,PA,PSB,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,PSC,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,PSC,DEPUTADO FEDERAL,1,17,5.88
2014,PA,PSD,DEPUTADO ESTADUAL,3,41,7.32
2014,PA,PSD,DEPUTADO FEDERAL,3,17,17.65
2014,PA,PSDB,DEPUTADO ESTADUAL,6,41,14.63
2014,PA,PSDB,DEPUTADO FEDERAL,1,17,5.88
2014,PA,PSOL,DEPUTADO FEDERAL,1,17,5.88
2014,PA,PT,DEPUTADO ESTADUAL,3,41,7.32
2014,PA,PT,DEPUTADO FEDERAL,2,17,11.76
2014,PA,PTB,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,PTB,DEPUTADO FEDERAL,1,17,5.88
2014,PA,REPUBLICANOS*,DEPUTADO ESTADUAL,1,41,2.44
2014,PA,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,41,4.88
2014,PA,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,17,5.88
2014,PB,AVANTE*,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,DEM*,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,DEM*,DEPUTADO FEDERAL,1,12,8.33
2014,PB,MDB*,DEPUTADO ESTADUAL,4,36,11.11
2014,PB,MDB*,DEPUTADO FEDERAL,3,12,25.0
2014,PB,PATRIOTA*,DEPUTADO ESTADUAL,4,36,11.11
2014,PB,PC DO B,DEPUTADO ESTADUAL,1,36,2.78
2014,PB,PDT,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PL*,DEPUTADO ESTADUAL,1,36,2.78
2014,PB,PL*,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PP*,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,PP*,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PSB,DEPUTADO ESTADUAL,5,36,13.89
2014,PB,PSC,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,PSD,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,PSD,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PSDB,DEPUTADO ESTADUAL,4,36,11.11
2014,PB,PSDB,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PSL,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,PT,DEPUTADO ESTADUAL,2,36,5.56
2014,PB,PT,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PTB,DEPUTADO ESTADUAL,1,36,2.78
2014,PB,PTB,DEPUTADO FEDERAL,1,12,8.33
2014,PB,PTN,DEPUTADO ESTADUAL,1,36,2.78
2014,PB,REPUBLICANOS*,DEPUTADO ESTADUAL,1,36,2.78
2014,PB,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,12,8.33
2014,PE,AGIR*,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,DEM*,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,DEM*,DEPUTADO FEDERAL,1,25,4.0
2014,PE,MDB*,DEPUTADO ESTADUAL,3,49,6.12
2014,PE,MDB*,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PC DO B,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PDT,DEPUTADO ESTADUAL,2,49,4.08
2014,PE,PDT,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PHS*,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PHS*,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PL*,DEPUTADO ESTADUAL,3,49,6.12
2014,PE,PL*,DEPUTADO FEDERAL,2,25,8.0
2014,PE,PP*,DEPUTADO ESTADUAL,4,49,8.16
2014,PE,PP*,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PROS,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PRP,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PSB,DEPUTADO ESTADUAL,15,49,30.61
2014,PE,PSB,DEPUTADO FEDERAL,8,25,32.0
2014,PE,PSC,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PSD,DEPUTADO ESTADUAL,2,49,4.08
2014,PE,PSD,DEPUTADO FEDERAL,1,25,4.0
2014,PE,PSDB,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PSDB,DEPUTADO FEDERAL,3,25,12.0
2014,PE,PSL,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PSOL,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,PT,DEPUTADO ESTADUAL,3,49,6.12
2014,PE,PTB,DEPUTADO ESTADUAL,6,49,12.24
2014,PE,PTB,DEPUTADO FEDERAL,4,25,16.0
2014,PE,REPUBLICANOS*,DEPUTADO ESTADUAL,1,49,2.04
2014,PE,SOLIDARIEDADE*,DEPUTADO ESTADUAL,2,49,4.08
2014,PI,AGIR*,DEPUTADO ESTADUAL,2,30,6.67
2014,PI,MDB*,DEPUTADO ESTADUAL,6,30,20.0
2014,PI,MDB*,DEPUTADO FEDERAL,1,10,10.0
2014,PI,PDT,DEPUTADO ESTADUAL,2,30,6.67
2014,PI,PL*,DEPUTADO ESTADUAL,1,30,3.33
2014,PI,PP*,DEPUTADO ESTADUAL,1,30,3.33
2014,PI,PP*,DEPUTADO FEDERAL,1,10,10.0
2014,PI,PSB,DEPUTADO ESTADUAL,3,30,10.0
2014,PI,PSB,DEPUTADO FEDERAL,3,10,30.0
2014,PI,PSD,DEPUTADO ESTADUAL,3,30,10.0
2014,PI,PSD,DEPUTADO FEDERAL,1,10,10.0
2014,PI,PSDB,DEPUTADO ESTADUAL,3,30,10.0
2014,PI,PT,DEPUTADO ESTADUAL,3,30,10.0
2014,PI,PT,DEPUTADO FEDERAL,2,10,20.0
2014,PI,PTB,DEPUTADO ESTADUAL,5,30,16.67
2014,PI,PTB,DEPUTADO FEDERAL,2,10,20.0
2014,PI,REPUBLICANOS*,DEPUTADO ESTADUAL,1,30,3.33
2014,PR,CIDADANIA*,DEPUTADO ESTADUAL,2,54,3.7
2014,PR,CIDADANIA*,DEPUTADO FEDERAL,2,30,6.67
2014,PR,DEM*,DEPUTADO ESTADUAL,4,54,7.41
2014,PR,MDB*,DEPUTADO ESTADUAL,8,54,14.81
2014,PR,MDB*,DEPUTADO FEDERAL,4,30,13.33
2014,PR,MOBILIZA*,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,PC DO B,DEPUTADO FEDERAL,1,30,3.33
2014,PR,PDT,DEPUTADO ESTADUAL,4,54,7.41
2014,PR,PHS*,DEPUTADO FEDERAL,1,30,3.33
2014,PR,PL*,DEPUTADO FEDERAL,2,30,6.67
2014,PR,PP*,DEPUTADO ESTADUAL,2,54,3.7
2014,PR,PP*,DEPUTADO FEDERAL,4,30,13.33
2014,PR,PPL,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,PSB,DEPUTADO ESTADUAL,2,54,3.7
2014,PR,PSB,DEPUTADO FEDERAL,2,30,6.67
2014,PR,PSC,DEPUTADO ESTADUAL,12,54,22.22
2014,PR,PSC,DEPUTADO FEDERAL,2,30,6.67
2014,PR,PSD,DEPUTADO ESTADUAL,3,54,5.56
2014,PR,PSD,DEPUTADO FEDERAL,1,30,3.33
2014,PR,PSDB,DEPUTADO ESTADUAL,7,54,12.96
2014,PR,PSDB,DEPUTADO FEDERAL,3,30,10.0
2014,PR,PSL,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,PT,DEPUTADO ESTADUAL,3,54,5.56
2014,PR,PT,DEPUTADO FEDERAL,4,30,13.33
2014,PR,PTB,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,PTB,DEPUTADO FEDERAL,1,30,3.33
2014,PR,PTN,DEPUTADO FEDERAL,1,30,3.33
2014,PR,PV,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,PV,DEPUTADO FEDERAL,1,30,3.33
2014,PR,REPUBLICANOS*,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,54,1.85
2014,PR,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,30,3.33
2014,RJ,AGIR*,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,AVANTE*,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,CIDADANIA*,DEPUTADO ESTADUAL,2,70,2.86
2014,RJ,DC*,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,DC*,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,DEM*,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,MDB*,DEPUTADO ESTADUAL,15,70,21.43
2014,RJ,MDB*,DEPUTADO FEDERAL,8,46,17.39
2014,RJ,MOBILIZA*,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,PC DO B,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,PC DO B,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,PDT,DEPUTADO ESTADUAL,3,70,4.29
2014,RJ,PDT,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,PHS*,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,PL*,DEPUTADO ESTADUAL,8,70,11.43
2014,RJ,PL*,DEPUTADO FEDERAL,6,46,13.04
2014,RJ,PP*,DEPUTADO ESTADUAL,4,70,5.71
2014,RJ,PP*,DEPUTADO FEDERAL,3,46,6.52
2014,RJ,PROS,DEPUTADO FEDERAL,2,46,4.35
2014,RJ,PRP,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,PSB,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,PSB,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,PSC,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,PSD,DEPUTADO ESTADUAL,7,70,10.0
2014,RJ,PSD,DEPUTADO FEDERAL,6,46,13.04
2014,RJ,PSDB,DEPUTADO ESTADUAL,2,70,2.86
2014,RJ,PSDB,DEPUTADO FEDERAL,1,46,2.17
2014,RJ,PSL,DEPUTADO ESTADUAL,2,70,2.86
2014,RJ,PSOL,DEPUTADO ESTADUAL,5,70,7.14
2014,RJ,PSOL,DEPUTADO FEDERAL,3,46,6.52
2014,RJ,PT,DEPUTADO ESTADUAL,6,70,8.57
2014,RJ,PT,DEPUTADO FEDERAL,5,46,10.87
2014,RJ,PTB,DEPUTADO ESTADUAL,2,70,2.86
2014,RJ,PTB,DEPUTADO FEDERAL,2,46,4.35
2014,RJ,PTN,DEPUTADO ESTADUAL,1,70,1.43
2014,RJ,REPUBLICANOS*,DEPUTADO ESTADUAL,2,70,2.86
2014,RJ,REPUBLICANOS*,DEPUTADO FEDERAL,2,46,4.35
2014,RJ,SOLIDARIEDADE*,DEPUTADO ESTADUAL,3,70,4.29
2014,RJ,SOLIDARIEDADE*,DEPUTADO FEDERAL,2,46,4.35
2014,RN,AVANTE*,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,DEM*,DEPUTADO ESTADUAL,2,24,8.33
2014,RN,DEM*,DEPUTADO FEDERAL,1,8,12.5
2014,RN,MDB*,DEPUTADO ESTADUAL,5,24,20.83
2014,RN,MDB*,DEPUTADO FEDERAL,1,8,12.5
2014,RN,MOBILIZA*,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,MOBILIZA*,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PC DO B,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,PDT,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,PHS*,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,PL*,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,PL*,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PP*,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PROS,DEPUTADO ESTADUAL,4,24,16.67
2014,RN,PROS,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PSB,DEPUTADO ESTADUAL,2,24,8.33
2014,RN,PSD,DEPUTADO ESTADUAL,3,24,12.5
2014,RN,PSD,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PSDB,DEPUTADO FEDERAL,1,8,12.5
2014,RN,PT,DEPUTADO ESTADUAL,1,24,4.17
2014,RN,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,AVANTE*,DEPUTADO ESTADUAL,2,24,8.33
2014,RO,DC*,DEPUTADO ESTADUAL,2,24,8.33
2014,RO,DEM*,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2014,RO,MDB*,DEPUTADO FEDERAL,3,8,37.5
2014,RO,PATRIOTA*,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PDT,DEPUTADO ESTADUAL,2,24,8.33
2014,RO,PDT,DEPUTADO FEDERAL,1,8,12.5
2014,RO,PL*,DEPUTADO FEDERAL,1,8,12.5
2014,RO,PP*,DEPUTADO ESTADUAL,3,24,12.5
2014,RO,PRP,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PSB,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PSD,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PSDB,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PSDB,DEPUTADO FEDERAL,1,8,12.5
2014,RO,PT,DEPUTADO ESTADUAL,2,24,8.33
2014,RO,PTB,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PTB,DEPUTADO FEDERAL,1,8,12.5
2014,RO,PTN,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,PV,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,SOLIDARIEDADE*,DEPUTADO ESTADUAL,1,24,4.17
2014,RO,SOLIDARIEDADE*,DEPUTADO FEDERAL,1,8,12.5
2014,RR,CIDADANIA*,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,DC*,DEPUTADO ESTADUAL,2,24,8.33
2014,RR,MDB*,DEPUTADO ESTADUAL,3,24,12.5
2014,RR,MDB*,DEPUTADO FEDERAL,1,8,12.5
2014,RR,MOBILIZA*,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PATRIOTA*,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PC DO B,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PDT,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PDT,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PHS*,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PL*,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PP*,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PROS,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PRP,DEPUTADO ESTADUAL,2,24,8.33
2014,RR,PRTB*,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PSB,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PSB,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PSC,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PSDB,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PSDB,DEPUTADO FEDERAL,1,8,12.5
2014,RR,PSL,DEPUTADO ESTADUAL,2,24,8.33
2014,RR,PT,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,PV,DEPUTADO ESTADUAL,1,24,4.17
2014,RR,REPUBLICANOS*,DEPUTADO ESTADUAL,3,24,12.5
2014,RR,REPUBLICANOS*,DEPUTADO FEDERAL,1,8,12.5
2014,RS,CIDADANIA*,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,DEM*,DEPUTADO FEDERAL,1,31,3.23
2014,RS,MDB*,DEPUTADO ESTADUAL,8,55,14.55
2014,RS,MDB*,DEPUTADO FEDERAL,5,31,16.13
2014,RS,PC DO B,DEPUTADO ESTADUAL,2,55,3.64
2014,RS,PC DO B,DEPUTADO FEDERAL,1,31,3.23
2014,RS,PDT,DEPUTADO ESTADUAL,8,55,14.55
2014,RS,PDT,DEPUTADO FEDERAL,3,31,9.68
2014,RS,PL*,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,PP*,DEPUTADO ESTADUAL,7,55,12.73
2014,RS,PP*,DEPUTADO FEDERAL,6,31,19.35
2014,RS,PPL,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,PSB,DEPUTADO ESTADUAL,3,55,5.45
2014,RS,PSB,DEPUTADO FEDERAL,2,31,6.45
2014,RS,PSD,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,PSD,DEPUTADO FEDERAL,1,31,3.23
2014,RS,PSDB,DEPUTADO ESTADUAL,4,55,7.27
2014,RS,PSDB,DEPUTADO FEDERAL,1,31,3.23
2014,RS,PSOL,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,PT,DEPUTADO ESTADUAL,11,55,20.0
2014,RS,PT,DEPUTADO FEDERAL,7,31,22.58
2014,RS,PTB,DEPUTADO ESTADUAL,5,55,9.09
2014,RS,PTB,DEPUTADO FEDERAL,3,31,9.68
2014,RS,PV,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,REPUBLICANOS*,DEPUTADO ESTADUAL,1,55,1.82
2014,RS,REPUBLICANOS*,DEPUTADO FEDERAL,1,31,3.23
2014,SC,CIDADANIA*,DEPUTADO ESTADUAL,1,40,2.5
2014,SC,CIDADANIA*,DEPUTADO FEDERAL,1,16,6.25
2014,SC,DEM*,DEPUTADO ESTADUAL,1,40,2.5
2014,SC,MDB*,DEPUTADO ESTADUAL,10,40,25.0
2014,SC,MDB*,DEPUTADO FEDERAL,5,16,31.25
2014,SC,PC DO B,DEPUTADO ESTADUAL,1,40,2.5
2014,SC,PDT,DEPUTADO ESTADUAL,1,40,2.5
2014,SC,PL*,DEPUTADO ESTADUAL,2,40,5.0
